
  +++|=========>  APPLY SWORD, CUT HERE (Please send whole sections)

1358.6  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.1  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.1  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.2  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.2  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.3  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.3  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.4  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.5  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.5  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.6  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.6  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.7  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.7  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.8  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.8  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.9  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1421.9  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.0  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.1  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.1  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.2  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.2  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.3  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.3  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.4  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.4  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.5  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.5  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.6  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.7  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.7  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.8  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.8  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.9  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1422.9  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.0  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.0  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.1  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.2  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.2  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.3  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.3  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.4  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.4  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.5  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.5  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.6  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.7  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.7  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.8  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.8  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.9  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1423.9  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.0  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.0  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.1  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.1  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.2  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.3  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.3  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.4  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.4  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.5  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.5  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.6  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.6  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.7  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.7  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.8  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.9  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1424.9  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1425.0  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1425.0  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1425.1  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1425.1  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1425.2  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1425.2  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
1425.3  ! Error: PRESENT_INTERNAL2 SDL_LockTexture(maintexture, 0, @texpixels, @texpitch): Invalid texture
too much debug() output, not printing any more messages
